Order ID,Sample ID,Matrix,Test,Mark,Invoice ID,Price,Site,Cust. Samp ID,Date Collected,,customer_id
2023061904,2023061904-05,Lake Water,NH3,TRUE,ELAChem2023013,6.85,304 LA CB 5.75m,,06-19-2023,,REMEdiate
2023061904,2023061904-06,Lake Water,Zooplankton archive,TRUE,,0.00,304 LA CB PE,,06-19-2023,,REMEdiate
2023061904,2023061904-07,Lake Water,Zooplankton taxonomy,TRUE,,268.80,304 LA CMP PE,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Part Fe,TRUE,ELAChem2023013,12.51,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Part P,TRUE,ELAChem2023013,13.84,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,DIC,TRUE,ELAChem2023013,9.46,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Chla,TRUE,ELAChem2023013,11.44,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Anions,TRUE,ELAChem2023013,19.28,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Phytoplankton taxonomy,TRUE,ELAChem2023013,135.00,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Part C/N,TRUE,ELAChem2023013,18.19,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Cations,TRUE,ELAChem2023013,16.07,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Archive,TRUE,,0.00,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Phycocyanin,TRUE,ELAChem2023013,0.00,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,DOC,TRUE,ELAChem2023013,4.19,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,NO2,TRUE,ELAChem2023013,6.22,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Filtration,TRUE,ELAChem2023013,6.16,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,Alk,TRUE,ELAChem2023013,4.31,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,NH3,TRUE,ELAChem2023013,6.85,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,NO3,TRUE,ELAChem2023013,6.30,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,pH,TRUE,ELAChem2023013,7.24,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,TDP,TRUE,ELAChem2023013,8.54,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-01,Lake Water,TDN,TRUE,ELAChem2023013,8.94,303 LA CB Epi,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,TDN,TRUE,ELAChem2023013,8.94,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,TDP,TRUE,ELAChem2023013,8.54,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,pH,TRUE,ELAChem2023013,7.24,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,NO3,TRUE,ELAChem2023013,6.30,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,NH3,TRUE,ELAChem2023013,6.85,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Alk,TRUE,ELAChem2023013,4.31,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Filtration,TRUE,ELAChem2023013,6.16,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,NO2,TRUE,ELAChem2023013,6.22,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,DOC,TRUE,ELAChem2023013,4.19,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Archive,TRUE,,0.00,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Phycocyanin,TRUE,ELAChem2023013,0.00,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Cations,TRUE,ELAChem2023013,16.07,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Part C/N,TRUE,ELAChem2023013,18.19,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Anions,TRUE,ELAChem2023013,19.28,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Chla,TRUE,ELAChem2023013,11.44,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,DIC,TRUE,ELAChem2023013,9.46,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Part P,TRUE,ELAChem2023013,13.84,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-02,Lake Water,Part Fe,TRUE,ELAChem2023013,12.51,303 LA CB 2.25m,,06-19-2023,,REMEdiate
2023061905,2023061905-03,Lake Water,Zooplankton archive,TRUE,,0.00,303 LA CB PE,,06-19-2023,,REMEdiate
2023061905,2023061905-04,Lake Water,Zooplankton taxonomy,TRUE,,268.80,303 LA CMP PE,,06-19-2023,,REMEdiate
2023061906,2023061906-01,Lake Water,Part C/N,TRUE,ELAChem2024001,17.78,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,DOC,TRUE,ELAChem2024001,3.50,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,TDS,TRUE,,18.23,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,TSS,TRUE,,20.10,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Turbidity,TRUE,ELAChem2024001,6.39,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Part P,TRUE,ELAChem2024001,11.71,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,SRSi,TRUE,ELAChem2024001,7.95,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,DIC,TRUE,ELAChem2024001,9.46,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Chla,TRUE,ELAChem2024001,11.44,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Anions,TRUE,ELAChem2024001,19.28,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Cations,TRUE,ELAChem2024001,16.07,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Archive,TRUE,,0.00,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,NO2,TRUE,ELAChem2024001,6.22,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Filtration,TRUE,ELAChem2024001,6.16,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Alk,TRUE,ELAChem2024001,4.31,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,NH3,TRUE,ELAChem2024001,6.85,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,NO3,TRUE,ELAChem2024001,6.30,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,pH,TRUE,ELAChem2024001,7.24,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,TDP,TRUE,ELAChem2024001,8.54,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-01,Lake Water,TDN,TRUE,ELAChem2024001,8.94,260 LA CB Epi,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,TDN,TRUE,ELAChem2024001,8.94,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,TDP,TRUE,ELAChem2024001,8.54,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,pH,TRUE,ELAChem2024001,7.24,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,NO3,TRUE,ELAChem2024001,6.30,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,NH3,TRUE,ELAChem2024001,6.85,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Alk,TRUE,ELAChem2024001,4.31,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Filtration,TRUE,ELAChem2024001,6.16,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,NO2,TRUE,ELAChem2024001,6.22,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Archive,TRUE,,0.00,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Cations,TRUE,ELAChem2024001,16.07,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Anions,TRUE,ELAChem2024001,19.28,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Chla,TRUE,ELAChem2024001,11.44,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,DIC,TRUE,ELAChem2024001,9.46,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,SRSi,TRUE,ELAChem2024001,7.95,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Part P,TRUE,ELAChem2024001,11.71,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Turbidity,TRUE,ELAChem2024001,6.39,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,TSS,TRUE,,20.10,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,TDS,TRUE,,18.23,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,DOC,TRUE,ELAChem2024001,3.50,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-02,Lake Water,Part C/N,TRUE,ELAChem2024001,17.78,260 LA CB Meta,,06-19-2023,,PROVE IT
2023061906,2023061906-03,Lake Water,Zooplankton taxonomy,TRUE,,268.80,260 LA CMP PE,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Part C/N,TRUE,ELAChem2024001,17.78,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,DOC,TRUE,ELAChem2024001,3.50,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Turbidity,TRUE,ELAChem2024001,6.39,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Part P,TRUE,ELAChem2024001,11.71,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,SRSi,TRUE,ELAChem2024001,7.95,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,DIC,TRUE,ELAChem2024001,9.46,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Chla,TRUE,ELAChem2024001,11.44,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Anions,TRUE,ELAChem2024001,19.28,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Cations,TRUE,ELAChem2024001,16.07,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Archive,TRUE,,0.00,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Filtration,TRUE,ELAChem2024001,0.00,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,TDS,TRUE,,0.00,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,TSS,TRUE,,0.00,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,NO2,TRUE,ELAChem2024001,6.22,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Alk,TRUE,ELAChem2024001,4.31,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,NH3,TRUE,ELAChem2024001,6.85,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,NO3,TRUE,ELAChem2024001,6.30,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,TDP,TRUE,ELAChem2024001,8.54,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-01,Enclosure Water,TDN,TRUE,ELAChem2024001,8.94,260 ENCLL PROVE IT-01,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,TDN,TRUE,ELAChem2024001,8.94,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,TDP,TRUE,ELAChem2024001,8.54,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,NO3,TRUE,ELAChem2024001,6.30,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,NH3,TRUE,ELAChem2024001,6.85,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,TDS,TRUE,,,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,TSS,TRUE,,,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Alk,TRUE,ELAChem2024001,4.31,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,NO2,TRUE,ELAChem2024001,6.22,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Archive,TRUE,,0.00,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Filtration,TRUE,ELAChem2024001,0.00,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Cations,TRUE,ELAChem2024001,16.07,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Anions,TRUE,ELAChem2024001,19.28,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Chla,TRUE,ELAChem2024001,11.44,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,DIC,TRUE,ELAChem2024001,9.46,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,SRSi,TRUE,ELAChem2024001,7.95,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Part P,TRUE,ELAChem2024001,11.71,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Turbidity,TRUE,ELAChem2024001,6.39,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,DOC,TRUE,ELAChem2024001,3.50,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-02,Enclosure Water,Part C/N,TRUE,ELAChem2024001,17.78,260 ENCLL PROVE IT-02,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Part C/N,TRUE,ELAChem2024001,17.78,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,DOC,TRUE,ELAChem2024001,3.50,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Turbidity,TRUE,ELAChem2024001,6.39,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Part P,TRUE,ELAChem2024001,11.71,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,SRSi,TRUE,ELAChem2024001,7.95,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,DIC,TRUE,ELAChem2024001,9.46,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Chla,TRUE,ELAChem2024001,11.44,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Anions,TRUE,ELAChem2024001,19.28,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Cations,TRUE,ELAChem2024001,16.07,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Archive,TRUE,,0.00,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Filtration,TRUE,ELAChem2024001,0.00,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,NO2,TRUE,ELAChem2024001,6.22,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Alk,TRUE,ELAChem2024001,4.31,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,TDS,TRUE,,,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,TSS,TRUE,,,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,NH3,TRUE,ELAChem2024001,6.85,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,NO3,TRUE,ELAChem2024001,6.30,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,TDP,TRUE,ELAChem2024001,8.54,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-03,Enclosure Water,TDN,TRUE,ELAChem2024001,8.94,260 ENCLL PROVE IT-03,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,TDN,TRUE,ELAChem2024001,8.94,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,TDP,TRUE,ELAChem2024001,8.54,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,NO3,TRUE,ELAChem2024001,6.30,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,NH3,TRUE,ELAChem2024001,6.85,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,TDS,TRUE,,,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,TSS,TRUE,,,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Alk,TRUE,ELAChem2024001,4.31,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,NO2,TRUE,ELAChem2024001,6.22,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Archive,TRUE,,0.00,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Filtration,TRUE,ELAChem2024001,0.00,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Cations,TRUE,ELAChem2024001,16.07,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Anions,TRUE,ELAChem2024001,19.28,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Chla,TRUE,ELAChem2024001,11.44,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,DIC,TRUE,ELAChem2024001,9.46,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,SRSi,TRUE,ELAChem2024001,7.95,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Part P,TRUE,ELAChem2024001,11.71,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Turbidity,TRUE,ELAChem2024001,6.39,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,DOC,TRUE,ELAChem2024001,3.50,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-04,Enclosure Water,Part C/N,TRUE,ELAChem2024001,17.78,260 ENCLL PROVE IT-04,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Part C/N,TRUE,ELAChem2024001,17.78,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,DOC,TRUE,ELAChem2024001,3.50,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Turbidity,TRUE,ELAChem2024001,6.39,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Part P,TRUE,ELAChem2024001,11.71,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,SRSi,TRUE,ELAChem2024001,7.95,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,DIC,TRUE,ELAChem2024001,9.46,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Chla,TRUE,ELAChem2024001,11.44,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Anions,TRUE,ELAChem2024001,19.28,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Phytoplankton taxonomy,TRUE,ELAChem2024009,135.00,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Cations,TRUE,ELAChem2024001,16.07,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Archive,TRUE,,0.00,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Filtration,TRUE,ELAChem2024001,0.00,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,NO2,TRUE,ELAChem2024001,6.22,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Alk,TRUE,ELAChem2024001,4.31,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,TDS,TRUE,,,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,TSS,TRUE,,,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,NH3,TRUE,ELAChem2024001,6.85,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,NO3,TRUE,ELAChem2024001,6.30,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,TDP,TRUE,ELAChem2024001,8.54,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-05,Enclosure Water,TDN,TRUE,ELAChem2024001,8.94,260 ENCLL PROVE IT-05,,06-19-2023,,PROVE IT
2023061907,2023061907-06,Enclosure Water,TDN,TRUE,ELAChem2024001,8.94,260 ENCLL PROVE IT-06,,06-19-2023,,PROVE IT
2023061907,2023061907-06,Enclosure Water,TDP,TRUE,ELAChem2024001,8.54,260 ENCLL PROVE IT-06,,06-19-2023,,PROVE IT
2023061907,2023061907-06,Enclosure Water,NO3,TRUE,ELAChem2024001,6.30,260 ENCLL PROVE IT-06,,06-19-2023,,PROVE IT
2023061907,2023061907-06,Enclosure Water,NH3,TRUE,ELAChem2024001,6.85,260 ENCLL PROVE IT-06,,06-19-2023,,PROVE IT
2023061907,2023061907-06,Enclosure Water,Absorbance scan,TRUE,ELAChem2024001,4.76,260 ENCLL PROVE IT-06,,06-19-2023,,PROVE IT
2023061907,2023061907-06,Enclosure Water,TDS,TRUE,,,260 ENCLL PROVE IT-06,,06-19-2023,,PROVE IT
