Order ID,Sample ID,Matrix,Test,Mark,Invoice ID,Price,Site,Cust. Samp ID,Date Collected,customer_id
2023031401,2023031401-01,MQ,SRSi,FALSE,,7.95,Method blank,,03-14-2023,Blanks
2023031401,2023031401-01,MQ,Part P,FALSE,,11.71,Method blank,,03-14-2023,Blanks
2023031401,2023031401-01,MQ,DOC,FALSE,,4.19,Method blank,,03-14-2023,Blanks
2023031402,2023031402-01,Lake Water,DOC,FALSE,,4.19,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Alk,FALSE,,4.31,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Absorbance scan,FALSE,,4.76,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Filtration,FALSE,,6.16,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,NO2,FALSE,,6.22,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,NO3,FALSE,,6.3,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,NH3,FALSE,,6.85,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,TDN,FALSE,,8.94,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,DIC,FALSE,,9.46,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Chla,FALSE,,11.44,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,TDP,FALSE,,8.54,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,pH,FALSE,,7.24,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,SRSi,FALSE,,8.09,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Part P,FALSE,,13.84,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Part C/N,FALSE,,18.19,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Cations,FALSE,,16.07,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Anions,FALSE,,19.28,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-01,Lake Water,Phytoplankton taxonomy,FALSE,,135,373 LA CB 1m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Anions,FALSE,,19.28,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Cations,FALSE,,16.07,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Part C/N,FALSE,,18.19,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Part P,FALSE,,13.84,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,SRSi,FALSE,,8.09,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,pH,FALSE,,7.24,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,TDP,FALSE,,8.54,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Chla,FALSE,,11.44,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,DIC,FALSE,,9.46,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,TDN,FALSE,,8.94,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,NH3,FALSE,,6.85,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,NO3,FALSE,,6.3,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,NO2,FALSE,,6.22,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Filtration,FALSE,,6.16,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,Alk,FALSE,,4.31,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-03,Lake Water,DOC,FALSE,,4.19,373 LA CB 5m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,DOC,FALSE,,4.19,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Alk,FALSE,,4.31,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Filtration,FALSE,,6.16,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,NO2,FALSE,,6.22,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,NO3,FALSE,,6.3,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,NH3,FALSE,,6.85,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,TDN,FALSE,,8.94,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,DIC,FALSE,,9.46,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Chla,FALSE,,11.44,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,TDP,FALSE,,8.54,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,pH,FALSE,,7.24,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,SRSi,FALSE,,8.09,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Part P,FALSE,,13.84,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Part C/N,FALSE,,18.19,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Cations,FALSE,,16.07,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-04,Lake Water,Anions,FALSE,,19.28,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Anions,FALSE,,19.28,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Cations,FALSE,,16.07,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Part C/N,FALSE,,18.19,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Part P,FALSE,,13.84,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,SRSi,FALSE,,8.09,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,pH,FALSE,,7.24,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,TDP,FALSE,,8.54,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Chla,FALSE,,11.44,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,DIC,FALSE,,9.46,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,TDN,FALSE,,8.94,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,NH3,FALSE,,6.85,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,NO3,FALSE,,6.3,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,NO2,FALSE,,6.22,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Filtration,FALSE,,6.16,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,Alk,FALSE,,4.31,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-05,Lake Water,DOC,FALSE,,4.19,373 LA CB 15m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,DOC,FALSE,,4.19,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Alk,FALSE,,4.31,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Filtration,FALSE,,6.16,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,NO2,FALSE,,6.22,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,NO3,FALSE,,6.3,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,NH3,FALSE,,6.85,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,TDN,FALSE,,8.94,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,DIC,FALSE,,9.46,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Chla,FALSE,,11.44,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,TDP,FALSE,,8.54,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,pH,FALSE,,7.24,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,SRSi,FALSE,,8.09,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Part P,FALSE,,13.84,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Part C/N,FALSE,,18.19,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Cations,FALSE,,16.07,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-06,Lake Water,Anions,FALSE,,19.28,373 LA CB 20m,,03-14-2023,LTER
2023031402,2023031402-09,Lake Water,Zooplankton taxonomy,FALSE,,268.8,373 LA CB PE,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Anions,FALSE,,19.28,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Cations,FALSE,,16.07,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Part C/N,FALSE,,18.19,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Part P,FALSE,,13.84,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,SRSi,FALSE,,8.09,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,pH,FALSE,,7.24,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,TDP,FALSE,,8.54,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Chla,FALSE,,11.44,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,DIC,FALSE,,9.46,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,TDN,FALSE,,8.94,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,NH3,FALSE,,6.85,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,NO3,FALSE,,6.3,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,NO2,FALSE,,6.22,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Filtration,FALSE,,6.16,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,Alk,FALSE,,4.31,373 LA CB 10m,,03-14-2023,LTER
2023031402,2023031402-11,Lake Water,DOC,FALSE,,4.19,373 LA CB 10m,,03-14-2023,LTER
2023031403,2023031403-01,Lake Water,DOC,FALSE,ELAChem2024005,4.19,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Alk,FALSE,ELAChem2024005,4.31,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Absorbance scan,FALSE,ELAChem2024005,4.76,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Filtration,FALSE,ELAChem2024005,6.16,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,NO2,FALSE,ELAChem2024005,6.22,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,NO3,FALSE,ELAChem2024005,6.3,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,NH3,FALSE,ELAChem2024005,6.85,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,TDN,FALSE,ELAChem2024005,8.94,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,DIC,FALSE,ELAChem2024005,9.46,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Chla,FALSE,ELAChem2024005,11.44,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,TDP,FALSE,ELAChem2024005,8.54,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,pH,FALSE,ELAChem2024005,7.24,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,SRSi,FALSE,ELAChem2024005,8.09,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Part P,FALSE,ELAChem2024005,13.84,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Turbidity,FALSE,ELAChem2024005,6.39,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Part C/N,FALSE,ELAChem2024005,18.19,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Cations,FALSE,ELAChem2024005,16.07,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Anions,FALSE,ELAChem2024005,19.28,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-01,Lake Water,Phytoplankton taxonomy,FALSE,,135,375 LA CB 1m,,03-14-2023,Quaternary ammonia compounds
2023031403,2023031403-04,Lake Water,Zooplankton taxonomy,FALSE,,268.8,375 LA CB PE,,03-14-2023,Quaternary ammonia compounds
2023031404,2023031404-01,Lake Water,Phytoplankton taxonomy,FALSE,,135,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Anions,FALSE,,19.28,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Cations,FALSE,,16.07,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Part C/N,FALSE,,18.19,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Part P,FALSE,,13.84,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,SRSi,FALSE,,8.09,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,pH,FALSE,,7.24,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,TDP,FALSE,,8.54,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Chla,FALSE,,11.44,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,DIC,FALSE,,9.46,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,TDN,FALSE,,8.94,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,NH3,FALSE,,6.85,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,NO3,FALSE,,6.3,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,NO2,FALSE,,6.22,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Filtration,FALSE,,6.16,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,Alk,FALSE,,4.31,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-01,Lake Water,DOC,FALSE,,4.19,224 LA CB 1m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,DOC,FALSE,,4.19,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Alk,FALSE,,4.31,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Filtration,FALSE,,6.16,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,NO2,FALSE,,6.22,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,NO3,FALSE,,6.3,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,NH3,FALSE,,6.85,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,TDN,FALSE,,8.94,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,DIC,FALSE,,9.46,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Chla,FALSE,,11.44,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,TDP,FALSE,,8.54,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,pH,FALSE,,7.24,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,SRSi,FALSE,,8.09,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Part P,FALSE,,13.84,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Part C/N,FALSE,,18.19,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Cations,FALSE,,16.07,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-03,Lake Water,Anions,FALSE,,19.28,224 LA CB 5m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Anions,FALSE,,19.28,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Cations,FALSE,,16.07,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Part C/N,FALSE,,18.19,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Part P,FALSE,,13.84,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,SRSi,FALSE,,8.09,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,pH,FALSE,,7.24,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,TDP,FALSE,,8.54,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Chla,FALSE,,11.44,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,DIC,FALSE,,9.46,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,TDN,FALSE,,8.94,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,NH3,FALSE,,6.85,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,NO3,FALSE,,6.3,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,NO2,FALSE,,6.22,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Filtration,FALSE,,6.16,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,Alk,FALSE,,4.31,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-04,Lake Water,DOC,FALSE,,4.19,224 LA CB 10m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,DOC,FALSE,,4.19,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Alk,FALSE,,4.31,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Filtration,FALSE,,6.16,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,NO2,FALSE,,6.22,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,NO3,FALSE,,6.3,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,NH3,FALSE,,6.85,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,TDN,FALSE,,8.94,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,DIC,FALSE,,9.46,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Chla,FALSE,,11.44,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,TDP,FALSE,,8.54,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,pH,FALSE,,7.24,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,SRSi,FALSE,,8.09,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Part P,FALSE,,13.84,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Part C/N,FALSE,,18.19,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Cations,FALSE,,16.07,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-05,Lake Water,Anions,FALSE,,19.28,224 LA CB 15m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Anions,FALSE,,19.28,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Cations,FALSE,,16.07,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Part C/N,FALSE,,18.19,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Part P,FALSE,,13.84,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,SRSi,FALSE,,8.09,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,pH,FALSE,,7.24,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,TDP,FALSE,,8.54,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Chla,FALSE,,11.44,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,DIC,FALSE,,9.46,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,TDN,FALSE,,8.94,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,NH3,FALSE,,6.85,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,NO3,FALSE,,6.3,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,NO2,FALSE,,6.22,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Filtration,FALSE,,6.16,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,Alk,FALSE,,4.31,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-06,Lake Water,DOC,FALSE,,4.19,224 LA CB 20m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,DOC,FALSE,,4.19,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Alk,FALSE,,4.31,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Filtration,FALSE,,6.16,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,NO2,FALSE,,6.22,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,NO3,FALSE,,6.3,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,NH3,FALSE,,6.85,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,TDN,FALSE,,8.94,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,DIC,FALSE,,9.46,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Chla,FALSE,,11.44,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,TDP,FALSE,,8.54,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,pH,FALSE,,7.24,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,SRSi,FALSE,,8.09,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Part P,FALSE,,13.84,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Part C/N,FALSE,,18.19,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Cations,FALSE,,16.07,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-07,Lake Water,Anions,FALSE,,19.28,224 LA CB 25m,,03-14-2023,LTER
2023031404,2023031404-09,Lake Water,Zooplankton taxonomy,FALSE,,268.8,224 LA CB PE,,03-14-2023,LTER
2023031405,2023031405-03,Lake Water,Zooplankton taxonomy,FALSE,,268.8,223 LA CB PE,,03-14-2023,SHRRIMP
2023031501,2023031501-01,MQ,Cations,FALSE,,16.75,Method blank,,03-15-2023,Blanks
2023031501,2023031501-01,MQ,Part C/N,FALSE,,17.78,Method blank,,03-15-2023,Blanks
2023031501,2023031501-01,MQ,Part Fe,FALSE,,12.51,Method blank,,03-15-2023,Blanks
2023031501,2023031501-01,MQ,Anions,FALSE,,19.28,Method blank,,03-15-2023,Blanks
2023031501,2023031501-01,MQ,Part P,FALSE,,11.71,Method blank,,03-15-2023,Blanks
2023031501,2023031501-01,MQ,SRSi,FALSE,,7.95,Method blank,,03-15-2023,Blanks
2023031501,2023031501-01,MQ,DOC,FALSE,,4.19,Method blank,,03-15-2023,Blanks
2023031502,2023031502-01,Lake Water,DOC,FALSE,,4.19,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Alk,FALSE,,4.31,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,NH3,FALSE,,6.85,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,NO3,FALSE,,6.3,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,NO2,FALSE,,6.22,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Filtration,FALSE,,6.16,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,SRSi,FALSE,,8.09,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,pH,FALSE,,7.24,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,TDP,FALSE,,8.54,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Chla,FALSE,,11.44,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,DIC,FALSE,,9.46,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,TDN,FALSE,,8.94,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Part P,FALSE,,13.84,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Cations,FALSE,,16.07,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Part C/N,FALSE,,18.19,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Anions,FALSE,,19.28,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-01,Lake Water,Phytoplankton taxonomy,FALSE,,135,442 LA CB 1m,,03-15-2023,LTER
2023031502,2023031502-03,Lake Water,Anions,FALSE,,19.28,442 LA CB 5m,,03-15-2023,LTER
2023031502,2023031502-03,Lake Water,Part C/N,FALSE,,18.19,442 LA CB 5m,,03-15-2023,LTER
2023031502,2023031502-03,Lake Water,Cations,FALSE,,16.07,442 LA CB 5m,,03-15-2023,LTER
2023031502,2023031502-03,Lake Water,Part P,FALSE,,13.84,442 LA CB 5m,,03-15-2023,LTER
2023031502,2023031502-03,Lake Water,TDN,FALSE,,8.94,442 LA CB 5m,,03-15-2023,LTER
2023031502,2023031502-03,Lake Water,DIC,FALSE,,9.46,442 LA CB 5m,,03-15-2023,LTER
